0,0,0,100.0
0,1,10,94.21487603305785
0,2,20,89.46280991735537
0,3,30,85.3305785123967
0,4,40,81.19834710743802
0,5,50,76.2396694214876
0,6,60,70.45454545454545
0,7,70,66.52892561983471
0,8,80,61.57024793388429
0,9,90,56.40495867768595
0,10,100,49.586776859504134
0,11,110,46.074380165289256
0,12,120,40.909090909090914
0,13,130,35.74380165289256
0,14,140,30.165289256198346
1,0,10,94.6058091286307
1,1,0,100.0
1,2,10,94.81327800829875
1,3,20,91.07883817427386
1,4,30,86.51452282157676
1,5,40,81.95020746887967
1,6,50,75.72614107883817
1,7,60,72.19917012448133
1,8,70,67.01244813278008
1,9,80,62.03319502074689
1,10,90,55.18672199170125
1,11,100,51.65975103734441
1,12,110,46.47302904564315
1,13,120,41.078838174273855
1,14,130,35.06224066390041
2,0,20,89.30041152263375
2,1,10,94.03292181069959
2,2,0,100.0
2,3,10,95.06172839506173
2,4,20,91.1522633744856
2,5,30,86.0082304526749
2,6,40,80.45267489711934
2,7,50,76.33744855967079
2,8,60,71.60493827160494
2,9,70,66.2551440329218
2,10,80,59.67078189300411
2,11,90,55.96707818930041
2,12,100,51.23456790123457
2,13,110,45.47325102880658
2,14,120,39.711934156378604
3,0,30,84.28571428571429
3,1,20,89.59183673469387
3,2,10,94.48979591836735
3,3,0,100.0
3,4,10,95.10204081632652
3,5,20,91.02040816326532
3,6,30,84.48979591836735
3,7,40,81.42857142857143
3,8,50,75.91836734693878
3,9,60,71.42857142857143
3,10,70,64.28571428571429
3,11,80,61.224489795918366
3,12,90,55.714285714285715
3,13,100,50.61224489795918
3,14,110,44.48979591836735
4,0,40,79.5959595959596
4,1,30,84.24242424242424
4,2,20,89.4949494949495
4,3,10,94.14141414141413
4,4,0,100.0
4,5,10,94.54545454545455
4,6,20,89.29292929292929
4,7,30,85.05050505050505
4,8,40,80.60606060606061
4,9,50,75.15151515151514
4,10,60,68.88888888888889
4,11,70,65.05050505050505
4,12,80,60.2020202020202
4,13,90,54.74747474747475
4,14,100,49.09090909090909
5,0,50,75.20491803278688
5,1,40,80.5327868852459
5,2,30,85.45081967213115
5,3,20,91.18852459016394
5,4,10,95.69672131147541
5,5,0,100.0
5,6,10,94.05737704918032
5,7,20,90.77868852459017
5,8,30,85.45081967213115
5,9,40,80.73770491803278
5,10,50,73.77049180327869
5,11,60,70.49180327868852
5,12,70,65.1639344262295
5,13,80,59.83606557377049
5,14,90,53.893442622950815
6,0,60,69.65376782077392
6,1,50,74.33808553971487
6,2,40,79.63340122199592
6,3,30,84.31771894093686
6,4,20,90.020366598778
6,5,10,93.68635437881873
6,6,0,100.0
6,7,10,95.5193482688391
6,8,20,90.83503054989816
6,9,30,85.33604887983707
6,10,40,79.0224032586558
6,11,50,75.15274949083503
6,12,60,70.26476578411406
6,13,70,64.76578411405295
6,14,80,59.063136456211815
7,0,70,64.14342629482071
7,1,60,69.32270916334662
7,2,50,74.10358565737052
7,3,40,79.6812749003984
7,4,30,84.06374501992032
7,5,20,88.64541832669323
7,6,10,93.42629482071713
7,7,0,100.0
