0,0,0,100.0
0,1,15,76.0
0,2,30,62.66666666666667
0,3,45,41.333333333333336
0,4,60,28.000000000000004
0,5,75,14.666666666666666
0,6,90,0.0
0,7,105,0.0
0,8,120,0.0
0,9,135,0.0
0,10,150,0.0
0,11,165,0.0
0,12,180,0.0
0,13,195,0.0
0,14,210,0.0
1,0,15,75.0
1,1,0,100.0
1,2,15,80.26315789473685
1,3,30,61.8421052631579
1,4,45,43.42105263157895
1,5,60,28.947368421052634
1,6,75,11.842105263157894
1,7,90,0.0
1,8,105,0.0
1,9,120,0.0
1,10,135,0.0
1,11,150,0.0
1,12,165,0.0
1,13,180,0.0
1,14,195,0.0
2,0,30,59.49367088607595
2,1,15,77.21518987341773
2,2,0,100.0
2,3,15,78.48101265822784
2,4,30,65.82278481012658
2,5,45,49.36708860759494
2,6,60,30.37974683544304
2,7,75,13.924050632911392
2,8,90,0.0
2,9,105,0.0
2,10,120,0.0
2,11,135,0.0
2,12,150,0.0
2,13,165,0.0
2,14,180,0.0
3,0,45,37.80487804878049
3,1,30,57.3170731707317
3,2,15,75.60975609756098
3,3,0,100.0
3,4,15,82.92682926829268
3,5,30,68.29268292682927
3,6,45,50.0
3,7,60,34.146341463414636
3,8,75,10.975609756097562
3,9,90,0.0
3,10,105,0.0
3,11,120,0.0
3,12,135,0.0
3,13,150,0.0
3,14,165,0.0
4,0,60,23.52941176470588
4,1,45,37.64705882352941
4,2,30,60.0
4,3,15,77.64705882352942
4,4,0,100.0
4,5,15,84.70588235294117
4,6,30,68.23529411764706
4,7,45,52.94117647058824
4,8,60,29.411764705882355
4,9,75,14.117647058823529
4,10,90,0.0
4,11,105,0.0
4,12,120,0.0
4,13,135,0.0
4,14,150,0.0
5,0,75,10.989010989010989
5,1,60,23.076923076923077
5,2,45,41.75824175824176
5,3,30,60.43956043956044
5,4,15,80.21978021978022
5,5,0,100.0
5,6,15,82.41758241758241
5,7,30,68.13186813186813
5,8,45,45.05494505494506
5,9,60,30.76923076923077
5,10,75,13.186813186813188
5,11,90,0.0
5,12,105,0.0
5,13,120,0.0
5,14,135,0.0
6,0,90,0.0
6,1,75,9.89010989010989
6,2,60,26.373626373626376
6,3,45,43.956043956043956
6,4,30,63.73626373626373
6,5,15,82.41758241758241
6,6,0,100.0
6,7,15,82.41758241758241
6,8,30,62.637362637362635
6,9,45,46.15384615384615
6,10,60,27.472527472527474
6,11,75,10.989010989010989
6,12,90,0.0
6,13,105,0.0
6,14,120,0.0
7,0,105,0.0
7,1,90,0.0
7,2,75,11.956521739130435
7,3,60,29.347826086956523
7,4,45,48.91304347826087
7,5,30,67.3913043478261
7,6,15,81.52173913043478
7,7,0,100.0
7,8,15,77.17391304347827
7,9,30,64.13043478260869
7,10,45,44.565217391304344
7,11,60,27.173913043478258
7,12,75,11.956521739130435
7,13,90,1.0869565217391304
7,14,105,1.0869565217391304
8,0,120,0.0
8,1,105,0.0
8,2,90,0.0
8,3,75,11.39240506329114
8,4,60,31.645569620253166
8,5,45,53.16455696202531
8,6,30,72.15189873417721
8,7,15,89.87341772151899
8,8,0,100.0
8,9,15,79.74683544303798
8,10,30,59.49367088607595
8,11,45,37.9746835443038
8,12,60,20.253164556962027
8,13,75,3.79746835443038
8,14,90,1.2658227848101267
9,0,135,0.0
9,1,120,0.0
9,2,105,0.0
9,3,90,0.0
9,4,75,15.0
9,5,60,36.25
9,6,45,52.5
9,7,30,73.75
9,8,15,78.75
9,9,0,100.0
9,10,15,76.25
9,11,30,56.25
9,12,45,38.75
9,13,60,21.25
9,14,75,11.25
10,0,150,0.0
10,1,135,0.0
10,2,120,0.0
10,3,105,0.0
10,4,90,0.0
10,5,75,15.0
10,6,60,30.0
10,7,45,50.0
10,8,30,57.49999999999999
10,9,15,76.25
10,10,0,100.0
10,11,15,77.5
10,12,30,62.5
10,13,45,42.5
10,14,60,31.25
11,0,165,0.0
11,1,150,0.0
11,2,135,0.0
11,3,120,0.0
11,4,105,0.0
11,5,90,0.0
11,6,75,11.904761904761903
11,7,60,29.761904761904763
11,8,45,35.714285714285715
11,9,30,54.761904761904766
11,10,15,73.80952380952381
11,11,0,100.0
11,12,15,80.95238095238095
11,13,30,65.47619047619048
11,14,45,52.38095238095239
12,0,180,0.0
12,1,165,0.0
12,2,150,0.0
12,3,135,0.0
12,4,120,0.0
12,5,105,0.0
12,6,90,0.0
12,7,75,12.087912087912088
12,8,60,17.582417582417584
12,9,45,35.16483516483517
12,10,30,54.94505494505495
12,11,15,75.82417582417582
12,12,0,100.0
12,13,15,79.12087912087912
12,14,30,71.42857142857143
13,0,195,0.0
13,1,180,0.0
13,2,165,0.0
13,3,150,0.0
13,4,135,0.0
13,5,120,0.0
13,6,105,0.0
13,7,90,1.1235955056179776
13,8,75,3.3707865168539324
13,9,60,20.224719101123593
13,10,45,38.20224719101123
13,11,30,62.92134831460674
13,12,15,80.89887640449437
13,13,0,100.0
13,14,15,86.51685393258427
14,0,210,0.0
14,1,195,0.0
14,2,180,0.0
14,3,165,0.0
14,4,150,0.0
14,5,135,0.0
14,6,120,0.0
14,7,105,1.0
14,8,90,1.0
14,9,75,9.0
14,10,60,25.0
14,11,45,45.0
14,12,30,65.0
14,13,15,78.0
14,14,0,100.0
