0,0,0,100.0
0,1,5,92.79835390946502
0,2,10,94.03292181069959
0,3,15,87.44855967078189
0,4,20,90.3292181069959
0,5,25,83.7448559670782
0,6,30,83.33333333333334
0,7,35,77.9835390946502
0,8,40,79.62962962962963
0,9,45,72.0164609053498
0,10,50,72.22222222222221
0,11,55,68.10699588477365
0,12,60,67.90123456790124
0,13,65,63.37448559670782
0,14,70,63.37448559670782
1,0,5,94.20289855072464
1,1,0,100.0
1,2,5,93.58178053830227
1,3,10,93.7888198757764
1,4,15,89.648033126294
1,5,20,89.85507246376811
1,6,25,83.64389233954451
1,7,30,83.64389233954451
1,8,35,79.71014492753623
1,9,40,77.84679089026915
1,10,45,73.08488612836439
1,11,50,73.49896480331263
1,12,55,68.73706004140787
1,13,60,68.11594202898551
1,14,65,64.59627329192547
2,0,10,95.0207468879668
2,1,5,92.9460580912863
2,2,0,100.0
2,3,5,92.9460580912863
2,4,10,95.4356846473029
2,5,15,89.00414937759335
2,6,20,89.21161825726142
2,7,25,83.40248962655602
2,8,30,84.85477178423237
2,9,35,77.17842323651453
2,10,40,77.80082987551867
2,11,45,73.23651452282157
2,12,50,72.82157676348547
2,13,55,68.46473029045643
2,14,60,68.67219917012449
3,0,15,88.06584362139918
3,1,10,93.4156378600823
3,2,5,92.79835390946502
3,3,0,100.0
3,4,5,94.8559670781893
3,5,10,94.65020576131687
3,6,15,88.88888888888889
3,7,20,89.30041152263375
3,8,25,84.77366255144034
3,9,30,82.92181069958848
3,10,35,78.18930041152264
3,11,40,79.01234567901234
3,12,45,73.66255144032921
3,13,50,73.25102880658436
3,14,55,69.75308641975309
4,0,20,89.61303462321793
4,1,15,87.78004073319755
4,2,10,93.68635437881873
4,3,5,93.07535641547861
4,4,0,100.0
4,5,5,92.87169042769857
4,6,10,92.87169042769857
4,7,15,87.16904276985743
4,8,20,89.20570264765783
4,9,25,81.26272912423626
4,10,30,81.87372708757637
4,11,35,77.39307535641548
4,12,40,77.59674134419552
4,13,45,72.70875763747455
4,14,50,73.11608961303462
5,0,25,83.36713995943205
5,1,20,88.23529411764706
5,2,15,87.82961460446246
5,3,10,93.10344827586206
5,4,5,93.10344827586206
5,5,0,100.0
5,6,5,93.10344827586206
5,7,10,93.50912778904666
5,8,15,89.4523326572008
5,9,20,88.03245436105477
5,10,25,82.75862068965517
5,11,30,83.56997971602435
