0,0,0,100.0
0,1,15,88.36206896551724
0,2,30,84.05172413793103
0,3,45,74.78448275862068
0,4,60,69.61206896551724
0,5,75,61.853448275862064
0,6,90,56.68103448275862
0,7,105,47.41379310344828
0,8,120,40.08620689655172
0,9,135,31.25
0,10,150,23.275862068965516
0,11,165,15.301724137931034
0,12,180,8.836206896551724
0,13,195,1.9396551724137931
0,14,210,0.21551724137931033
1,0,15,90.929203539823
1,1,0,100.0
1,2,15,89.82300884955751
1,3,30,84.95575221238938
1,4,45,75.4424778761062
1,5,60,70.57522123893806
1,6,75,62.61061946902655
1,7,90,55.75221238938053
1,8,105,46.017699115044245
1,9,120,38.27433628318584
1,10,135,29.20353982300885
1,11,150,21.460176991150444
1,12,165,14.380530973451327
1,13,180,6.637168141592921
1,14,195,2.2123893805309733
2,0,30,84.3817787418655
2,1,15,87.63557483731019
2,2,0,100.0
2,3,15,89.3709327548807
2,4,30,84.3817787418655
2,5,45,76.57266811279827
2,6,60,71.58351409978309
2,7,75,62.039045553145336
2,8,90,55.09761388286334
2,9,105,45.770065075921906
2,10,120,38.17787418655097
2,11,135,29.50108459869848
2,12,150,22.99349240780911
2,13,165,14.533622559652928
2,14,180,9.11062906724512
3,0,45,74.04255319148936
3,1,30,81.48936170212767
3,2,15,88.29787234042553
3,3,0,100.0
3,4,15,90.0
3,5,30,85.1063829787234
3,6,45,77.23404255319149
3,7,60,71.27659574468085
3,8,75,61.48936170212767
3,9,90,54.04255319148936
3,10,105,45.1063829787234
3,11,120,38.297872340425535
3,12,135,30.638297872340424
3,13,150,21.70212765957447
3,14,165,16.382978723404253
4,0,60,67.71488469601678
4,1,45,71.0691823899371
4,2,30,82.18029350104821
4,3,15,88.25995807127882
4,4,0,100.0
4,5,15,91.19496855345912
4,6,30,86.37316561844864
4,7,45,77.14884696016772
4,8,60,70.64989517819707
4,9,75,61.42557651991615
4,10,90,53.878406708595385
4,11,105,45.70230607966457
4,12,120,39.20335429769392
4,13,135,30.398322851153043
4,14,150,24.528301886792452
5,0,75,60.125260960334025
5,1,60,66.38830897703549
5,2,45,74.32150313152401
5,3,30,83.29853862212944
5,4,15,91.23173277661796
5,5,0,100.0
5,6,15,91.64926931106471
5,7,30,85.80375782881002
5,8,45,75.99164926931107
5,9,60,69.51983298538622
5,10,75,59.91649269311065
5,11,90,53.444676409185796
5,12,105,45.72025052192067
5,13,120,37.78705636743215
5,14,135,31.315240083507305
6,0,90,52.29540918163673
6,1,75,56.087824351297414
6,2,60,66.26746506986028
6,3,45,72.2554890219561
6,4,30,82.43512974051896
6,5,15,87.42514970059881
6,6,0,100.0
6,7,15,88.62275449101796
6,8,30,84.4311377245509
6,9,45,73.65269461077844
6,10,60,69.061876247505
