0,0,0,100.0
0,1,5,94.71153846153845
0,2,10,96.5472027972028
0,3,15,92.61363636363636
0,4,20,95.67307692307693
0,5,25,90.55944055944056
0,6,30,91.5646853146853
0,7,35,87.67482517482517
0,8,40,89.77272727272727
0,9,45,84.7465034965035
0,10,50,86.45104895104895
0,11,55,82.86713286713287
0,12,60,85.18356643356644
0,13,65,80.90034965034964
0,14,70,81.9493006993007
1,0,5,94.19213973799127
1,1,0,100.0
1,2,5,94.14847161572052
1,3,10,96.76855895196506
1,4,15,92.35807860262008
1,5,20,95.45851528384279
1,6,25,89.6943231441048
1,7,30,91.79039301310044
1,8,35,86.55021834061135
1,9,40,89.60698689956332
1,10,45,84.41048034934498
1,11,50,86.85589519650655
1,12,55,82.44541484716157
1,13,60,85.28384279475982
1,14,65,80.08733624454149
2,0,10,96.84210526315789
2,1,5,94.73684210526315
2,2,0,100.0
2,3,5,94.73684210526315
2,4,10,96.9298245614035
2,5,15,92.80701754385964
2,6,20,94.69298245614036
2,7,25,89.86842105263158
2,8,30,90.83333333333333
2,9,35,86.79824561403508
2,10,40,89.47368421052632
2,11,45,84.86842105263158
2,12,50,86.53508771929825
2,13,55,82.98245614035088
2,14,60,84.78070175438597
3,0,15,92.07662168045276
3,1,10,96.64780148019155
3,2,5,93.99216369177188
3,3,0,100.0
3,4,5,94.38397910317806
3,5,10,96.77840661732695
3,6,15,91.77187636047019
3,7,20,94.73225946887244
3,8,25,88.8985633434915
3,9,30,90.90117544623422
3,10,35,86.46060078363082
3,11,40,89.81279930343928
3,12,45,84.5450587723117
3,13,50,86.76534610361341
3,14,55,82.23770134958642
4,0,20,95.38528515454942
4,1,15,92.51197213757074
4,2,10,96.34305616020897
4,3,5,94.64518937744884
4,4,0,100.0
4,5,5,94.77579451458425
4,6,10,95.73356552024379
4,7,15,91.81541140618198
4,8,20,93.81802350892468
4,9,25,88.8985633434915
4,10,30,90.55289508053983
4,11,35,86.9830213321724
4,12,40,89.46451893774488
4,13,45,84.98040922942968
4,14,50,86.06878537222464
